latitude,longitude,same_day_top_rank,same_day_brand,day_%_value
35.91148,-79.059618,1,McDonald's,6
35.91148,-79.059618,3,Walmart,5
35.91148,-79.059618,4,Target,4
34.043607,-84.341475,1,Starbucks,7
34.043607,-84.341475,2,Walmart,6
34.043607,-84.341475,3,McDonald's,4
29.498073,-98.480013,3,Chick-fil-A,5
29.498073,-98.480013,4,Walmart,5
35.290564,-80.766022,2,Walmart,5
35.290564,-80.766022,3,Target,3
35.290564,-80.766022,4,Shell Oil,3
42.740293,-84.634247,1,Target,16
42.740293,-84.634247,2,Walmart,11
42.740293,-84.634247,3,Chick-fil-A,11
27.938769,-82.32366,1,Walmart,8
27.938769,-82.32366,2,Target,7
27.938769,-82.32366,3,McDonald's,6
39.116629,-77.198521,2,Target,7
39.312446,-76.755353,1,McDonald's,12
39.312446,-76.755353,2,Walmart,11
39.312446,-76.755353,3,Dunkin',11
35.840167,-78.643404,2,Chick-fil-A,4
32.945033,-96.699463,1,Walmart,13
32.945033,-96.699463,2,Starbucks,13
32.945033,-96.699463,3,Chick-fil-A,13
32.945033,-96.699463,4,McDonald's,13
33.855531,-84.5993,1,Walmart,14
33.855531,-84.5993,3,McDonald's,10
33.855531,-84.5993,4,Chick-fil-A,8
30.19636,-81.829912,1,McDonald's,10
30.19636,-81.829912,2,Chick-fil-A,7
30.19636,-81.829912,3,Target,6
30.19636,-81.829912,4,Walmart,6
27.387623,-82.458131,2,Target,13
27.387623,-82.458131,3,Wawa,7
27.387623,-82.458131,4,Walmart,6
39.982773,-83.004426,2,McDonald's,6
39.982773,-83.004426,4,Starbucks,6
38.883057,-94.752131,1,McDonald's,7
38.883057,-94.752131,3,Walmart,6
39.804003,-104.930829,1,Walmart,22
39.804003,-104.930829,2,McDonald's,10
39.412702,-76.772287,2,Walmart,6
39.412702,-76.772287,3,McDonald's,5
39.412702,-76.772287,4,Chick-fil-A,4
26.067611,-80.363098,1,McDonald's,5
26.067611,-80.363098,3,Chick-fil-A,4
26.067611,-80.363098,1,Chick-fil-A,6
26.067611,-80.363098,3,McDonald's,4
40.773162,-82.589842,1,Walmart,12
40.773162,-82.589842,2,McDonald's,9
39.966301,-105.163984,1,Starbucks,8
39.966301,-105.163984,2,McDonald's,6
41.939662,-87.655138,3,Shell Oil,4
41.939662,-87.655138,4,Starbucks,3
31.834342,-106.546122,1,Walmart,7
31.834342,-106.546122,3,McDonald's,5
41.568073,-87.636945,1,McDonald's,10
41.568073,-87.636945,2,Walmart,6
38.547036,-76.984471,1,Walmart,10
38.547036,-76.984471,2,McDonald's,6
38.547036,-76.984471,3,Chick-fil-A,6
38.547036,-76.984471,4,Wawa,5
32.841052,-97.238007,1,Walmart,12
32.841052,-97.238007,4,McDonald's,5
39.292635,-84.392717,3,McDonald's,4
39.292635,-84.392717,4,Walmart,3
39.204021,-84.368016,3,McDonald's,6
39.194715,-76.614081,1,Walmart,8
39.194715,-76.614081,3,McDonald's,6
39.194715,-76.614081,4,Target,5
37.682566,-77.587722,2,Walmart,6
37.682566,-77.587722,4,7-Eleven,5
32.824226,-97.060216,2,Starbucks,6
32.824226,-97.060216,3,Chick-fil-A,5
32.824226,-97.060216,4,Walmart,5
29.665722,-95.187698,1,Walmart,10
29.665722,-95.187698,2,Chick-fil-A,10
29.665722,-95.187698,3,McDonald's,6
29.665722,-95.187698,4,Shell Oil,6
26.648224,-80.146188,1,Walmart,7
26.648224,-80.146188,2,McDonald's,5
26.648224,-80.146188,4,Dunkin',4
32.811167,-96.624498,1,Walmart,14
32.811167,-96.624498,2,McDonald's,10
41.779965,-87.645113,1,McDonald's,11
41.779965,-87.645113,3,Walgreens,8
25.790034,-80.387244,1,Starbucks,18
39.73293,-75.639585,1,Wawa,6
39.73293,-75.639585,2,Shell Oil,4
39.73293,-75.639585,4,Walmart,3
30.483207,-97.681792,1,Walmart,5
30.483207,-97.681792,4,Shell Oil,4
40.01967,-82.866773,4,Starbucks,4
38.869772,-76.847816,1,McDonald's,14
38.869772,-76.847816,3,Wawa,5
38.869772,-76.847816,4,7-Eleven,4
28.239167,-80.728492,1,Walmart,11
28.239167,-80.728492,2,McDonald's,10
28.239167,-80.728492,3,7-Eleven,7
28.239167,-80.728492,4,Starbucks,7
44.067849,-123.072392,3,Starbucks,7
44.067849,-123.072392,4,McDonald's,6
27.893447,-82.505855,1,Walmart,9
27.893447,-82.505855,2,Chick-fil-A,7
27.893447,-82.505855,3,Target,6
27.893447,-82.505855,4,McDonald's,6
26.882566,-80.115317,3,Walmart,6
26.882566,-80.115317,4,Starbucks,6
29.643205,-95.575819,1,Walmart,10
29.643205,-95.575819,2,Shell Oil,5
29.643205,-95.575819,3,Starbucks,3
29.643205,-95.575819,4,Chick-fil-A,3
29.643205,-95.575819,1,Walmart,12
29.643205,-95.575819,2,Shell Oil,5
29.643205,-95.575819,3,Starbucks,4
29.643205,-95.575819,4,Chick-fil-A,4
35.760382,-78.740899,1,Target,7
35.760382,-78.740899,2,Starbucks,5
35.760382,-78.740899,3,Walmart,5
35.760382,-78.740899,4,McDonald's,4
41.945739,-87.709057,1,McDonald's,7
41.945739,-87.709057,2,Target,7
41.945739,-87.709057,4,Shell Oil,5
42.323001,-83.459507,1,McDonald's,8
42.323001,-83.459507,2,Walmart,6
40.137495,-88.258634,1,Target,7
40.137495,-88.258634,2,Walgreens,7
40.137495,-88.258634,3,McDonald's,6
40.137495,-88.258634,4,Starbucks,6
40.137495,-88.258634,1,Walmart,9
40.137495,-88.258634,2,McDonald's,9
40.137495,-88.258634,3,Target,8
40.137495,-88.258634,4,Starbucks,7
45.516322,-122.655489,1,McDonald's,7
45.516322,-122.655489,4,7-Eleven,5
33.210651,-87.553558,1,Chick-fil-A,12
33.210651,-87.553558,2,McDonald's,8
33.210651,-87.553558,3,Target,5
41.957184,-88.073668,1,Walmart,6
41.957184,-88.073668,2,McDonald's,6
41.957184,-88.073668,4,Target,3
43.085613,-88.066778,2,Starbucks,6
43.085613,-88.066778,3,McDonald's,6
43.085613,-88.066778,4,Target,6
40.803464,-74.36269,3,Dunkin',3
42.295414,-85.655212,2,Walmart,8
45.534179,-122.658355,1,McDonald's,14
45.534179,-122.658355,2,Starbucks,8
45.534179,-122.658355,4,7-Eleven,6
41.808191,-88.014343,2,McDonald's,7
41.808191,-88.014343,3,Target,6
41.808191,-88.014343,4,Dunkin',5
42.681631,-83.192487,1,McDonald's,4
42.681631,-83.192487,2,Starbucks,4
42.681631,-83.192487,3,Walmart,3
42.681631,-83.192487,4,Target,2
45.454696,-122.776955,1,Target,16
45.454696,-122.776955,2,McDonald's,10
45.454696,-122.776955,3,7-Eleven,7
28.493193,-81.509239,1,Starbucks,11
28.493193,-81.509239,3,Walmart,7
39.187404,-84.26002,1,Chick-fil-A,10
39.187404,-84.26002,4,Walmart,5
42.015356,-71.231638,1,Dunkin',9
42.015356,-71.231638,2,Starbucks,5
42.015356,-71.231638,3,Target,4
33.214785,-97.146219,2,McDonald's,8
33.214785,-97.146219,3,Walmart,8
40.642809,-74.4125,1,Walmart,5
40.642809,-74.4125,2,Dunkin',4
40.642809,-74.4125,3,Target,4
32.865756,-96.943649,1,McDonald's,10
41.850685,-87.802817,1,McDonald's,10
41.850685,-87.802817,3,Walgreens,6
41.850685,-87.802817,4,Walmart,5
40.892454,-81.405156,3,Starbucks,5
40.892454,-81.405156,4,McDonald's,5
42.719633,-87.849246,1,McDonald's,9
42.719633,-87.849246,3,Walmart,8
40.68227,-74.234197,1,Starbucks,16
40.68227,-74.234197,3,McDonald's,13
40.644189,-74.577273,1,Starbucks,4
40.644189,-74.577273,2,Dunkin',4
38.905388,-77.06454,4,Starbucks,4
39.915629,-82.781011,2,McDonald's,8
39.713889,-86.355976,1,Walmart,7
39.713889,-86.355976,3,McDonald's,5
40.289839,-74.052506,2,Wawa,6
40.289839,-74.052506,3,McDonald's,6
40.289839,-74.052506,4,Dunkin',5
26.838781,-80.10891,2,Starbucks,5
26.838781,-80.10891,3,McDonald's,4
26.838781,-80.10891,4,Shell Oil,4
26.838781,-80.10891,2,Starbucks,4
26.838781,-80.10891,3,Chick-fil-A,3
27.939654,-82.483391,1,Starbucks,7
27.939654,-82.483391,2,McDonald's,6
27.939654,-82.483391,3,Walmart,5
27.939654,-82.483391,4,Chick-fil-A,5
41.720002,-87.776479,1,McDonald's,7
41.720002,-87.776479,2,Starbucks,6
41.720002,-87.776479,3,Walgreens,5
41.720002,-87.776479,4,Walmart,5
27.177999,-80.236066,1,Chick-fil-A,7
27.177999,-80.236066,2,Wawa,7
27.177999,-80.236066,3,McDonald's,7
27.177999,-80.236066,4,Walmart,6
41.541791,-87.851342,1,Starbucks,7
41.541791,-87.851342,2,McDonald's,5
41.541791,-87.851342,3,Target,4
41.541791,-87.851342,4,Shell Oil,4
39.957381,-82.932422,2,Walmart,4
34.860581,-82.269235,2,McDonald's,8
34.860581,-82.269235,3,Chick-fil-A,8
41.931457,-88.771621,1,Walmart,7
41.931457,-88.771621,2,Starbucks,7
25.686531,-80.364642,2,McDonald's,6
39.982773,-83.004426,1,McDonald's,4
39.982773,-83.004426,4,Shell Oil,3
34.213675,-77.9019,1,Walmart,13
34.213675,-77.9019,3,McDonald's,7
34.213675,-77.9019,4,Chick-fil-A,7
42.530776,-83.19787,1,McDonald's,6
42.530776,-83.19787,2,Starbucks,5
42.530776,-83.19787,4,Target,4
36.598174,-87.286103,1,Walmart,13
36.598174,-87.286103,2,McDonald's,8
36.598174,-87.286103,3,Shell Oil,6
36.598174,-87.286103,4,Target,5
33.002131,-96.767114,1,Starbucks,9
33.002131,-96.767114,2,Walmart,8
33.002131,-96.767114,3,McDonald's,8
39.057054,-94.605619,1,Starbucks,8
39.057054,-94.605619,2,Walmart,7
25.912523,-80.157794,1,McDonald's,6
25.912523,-80.157794,3,Target,5
38.947407,-92.300055,1,Starbucks,15
38.947407,-92.300055,3,Walmart,8
28.3869,-81.245029,1,Walmart,13
28.3869,-81.245029,3,Chick-fil-A,7
28.3869,-81.245029,4,Starbucks,6
39.845579,-84.192831,1,McDonald's,13
39.845579,-84.192831,2,Walmart,11
29.809985,-95.162528,1,Walmart,14
29.809985,-95.162528,3,Chick-fil-A,6
29.809985,-95.162528,4,Starbucks,5
40.70644,-74.404525,1,Starbucks,6
40.70644,-74.404525,4,Dunkin',4
41.373959,-83.624627,1,Starbucks,9
41.373959,-83.624627,2,McDonald's,6
41.373959,-83.624627,4,Walmart,4
42.055061,-87.835624,1,Walmart,16
42.055061,-87.835624,2,Shell Oil,5
42.055061,-87.835624,3,McDonald's,4
30.141237,-81.546351,1,Walmart,7
30.141237,-81.546351,4,Shell Oil,4
27.947472,-82.523933,1,Walmart,6
27.947472,-82.523933,3,Wawa,5
27.947472,-82.523933,1,Walmart,8
27.947472,-82.523933,4,Walgreens,5
44.262638,-88.470161,2,Walmart,6
44.262638,-88.470161,4,Shell Oil,4
41.779965,-87.645113,1,McDonald's,10
41.779965,-87.645113,3,Starbucks,7
42.342304,-87.895811,1,Walmart,15
42.342304,-87.895811,2,McDonald's,11
42.342304,-87.895811,3,Starbucks,7
32.31496,-106.743685,1,Walmart,10
32.31496,-106.743685,3,McDonald's,8
32.31496,-106.743685,4,Target,7
41.93164,-87.686367,1,McDonald's,13
41.93164,-87.686367,2,Target,12
41.93164,-87.686367,4,Starbucks,6
35.123228,-106.701282,1,McDonald's,12
35.123228,-106.701282,2,Walmart,10
35.123228,-106.701282,3,Chick-fil-A,6
35.123228,-106.701282,4,Starbucks,6
40.813127,-96.640107,1,McDonald's,6
41.720429,-72.62098,2,Starbucks,6
41.720429,-72.62098,3,Dunkin',6
42.28397,-87.95384,1,McDonald's,6
42.28397,-87.95384,2,Walmart,3
42.28397,-87.95384,3,Starbucks,3
42.28397,-87.95384,4,Target,3
30.254626,-81.532801,2,Target,9
30.254626,-81.532801,3,McDonald's,6
30.254626,-81.532801,4,Chick-fil-A,5
39.260603,-84.79342,1,McDonald's,9
39.260603,-84.79342,2,Shell Oil,7
42.878803,-77.260411,1,Walmart,16
42.878803,-77.260411,2,Dunkin',9
42.878803,-77.260411,3,Starbucks,5
26.25412,-81.800212,1,Walmart,5
26.25412,-81.800212,2,McDonald's,5
35.225363,-80.846154,3,Walmart,7
38.881213,-77.301884,1,Walmart,9
38.881213,-77.301884,2,Starbucks,9
38.881213,-77.301884,3,7-Eleven,6
40.580844,-83.083076,1,McDonald's,16
40.580844,-83.083076,2,Walmart,10
40.580844,-83.083076,4,Starbucks,6
39.016507,-77.208949,4,Walgreens,3
41.938726,-88.114244,1,Starbucks,6
41.938726,-88.114244,2,Walmart,5
41.938726,-88.114244,3,Target,4
41.938726,-88.114244,4,McDonald's,4
42.382993,-88.063459,1,Walmart,16
42.382993,-88.063459,2,McDonald's,12
42.382993,-88.063459,3,Walgreens,6
42.382993,-88.063459,4,Starbucks,5
39.887811,-82.996979,1,Walmart,14
39.887811,-82.996979,2,McDonald's,14
40.496091,-74.44393,1,Starbucks,6
40.496091,-74.44393,2,Wawa,6
40.496091,-74.44393,4,Dunkin',4
39.077564,-76.544577,1,Chick-fil-A,7
39.077564,-76.544577,3,McDonald's,5
39.077564,-76.544577,4,7-Eleven,5
40.562556,-111.890458,1,Target,11
40.562556,-111.890458,2,Walmart,6
40.562556,-111.890458,3,McDonald's,6
40.562556,-111.890458,4,7-Eleven,5
26.809139,-80.090441,1,McDonald's,5
26.809139,-80.090441,2,Walmart,5
26.809139,-80.090441,3,Chick-fil-A,4
41.812765,-72.527125,1,Dunkin',12
41.812765,-72.527125,2,McDonald's,7
41.812765,-72.527125,3,Walmart,5
41.812765,-72.527125,4,Starbucks,5
29.519564,-98.500837,2,Walmart,7
29.519564,-98.500837,3,Target,5
39.704046,-74.275544,1,Walmart,12
39.704046,-74.275544,2,Wawa,10
39.704046,-74.275544,3,Target,6
40.642809,-74.4125,1,Walmart,6
40.642809,-74.4125,4,Target,4
28.346387,-81.486209,2,Walmart,15
28.346387,-81.486209,3,McDonald's,7
30.436125,-84.258402,1,Walmart,10
30.436125,-84.258402,2,Chick-fil-A,10
30.436125,-84.258402,3,Starbucks,6
35.088106,-80.85093,1,McDonald's,12
35.088106,-80.85093,2,Chick-fil-A,7
35.088106,-80.85093,4,Starbucks,3
39.097931,-76.809001,1,Walmart,9
39.097931,-76.809001,2,7-Eleven,8
39.097931,-76.809001,3,Starbucks,8
39.097931,-76.809001,4,Target,7
44.344795,-69.788598,1,Walmart,15
44.344795,-69.788598,2,Target,9
44.344795,-69.788598,3,Dunkin',9
42.017612,-93.610966,1,Walmart,9
39.008112,-94.844319,1,Walmart,9
39.008112,-94.844319,3,McDonald's,5
39.008112,-94.844319,2,McDonald's,10
39.008112,-94.844319,3,Walmart,10
38.798516,-97.612166,2,Walmart,12
38.798516,-97.612166,3,McDonald's,9
42.67412,-82.829527,1,Walmart,7
42.67412,-82.829527,3,McDonald's,6
32.706112,-97.023444,1,Walmart,12
32.706112,-97.023444,3,Chick-fil-A,5
32.881177,-97.391039,1,Chick-fil-A,24
32.881177,-97.391039,2,Walmart,13
32.881177,-97.391039,3,7-Eleven,8
41.148133,-81.507612,2,Walmart,5
41.148133,-81.507612,4,Starbucks,4
41.768488,-88.206343,3,McDonald's,7
41.768488,-88.206343,4,Walmart,6
41.768488,-88.206343,3,Dunkin',9
40.509952,-88.954724,1,McDonald's,6
40.509952,-88.954724,2,Walmart,6
40.509952,-88.954724,3,Starbucks,5
39.116629,-77.198521,2,Starbucks,10
29.853954,-95.512839,1,Walmart,8
29.853954,-95.512839,2,McDonald's,7
29.853954,-95.512839,4,Shell Oil,4
28.673572,-81.469932,1,McDonald's,13
28.673572,-81.469932,2,Walmart,8
28.673572,-81.469932,4,Wawa,6
40.734249,-73.98883,1,Starbucks,6
40.734249,-73.98883,3,Dunkin',3
39.562076,-76.971639,1,Walmart,8
39.562076,-76.971639,2,Target,7
39.562076,-76.971639,3,McDonald's,7
38.724201,-76.658879,1,Walmart,11
38.724201,-76.658879,2,McDonald's,5
38.724201,-76.658879,3,Wawa,3
40.781858,-74.191747,1,McDonald's,7
40.781858,-74.191747,2,Dunkin',7
29.826992,-97.985326,3,Walmart,7
29.826992,-97.985326,4,Starbucks,7
45.530194,-122.68354,2,Shell Oil,5
45.530194,-122.68354,4,Walmart,4
40.651228,-74.007124,4,Starbucks,4
29.167114,-82.16837,1,Walmart,9
29.167114,-82.16837,2,McDonald's,7
29.167114,-82.16837,3,Wawa,6
29.167114,-82.16837,4,Shell Oil,5
42.925208,-72.289856,1,Walmart,17
42.925208,-72.289856,2,Dunkin',9
42.925208,-72.289856,4,McDonald's,7
38.883057,-94.752131,4,Walmart,5
28.646949,-81.27004,2,Walmart,11
28.646949,-81.27004,4,McDonald's,6
36.103934,-95.911459,2,Walmart,8
36.103934,-95.911459,3,Starbucks,6
36.103934,-95.911459,4,Chick-fil-A,5
39.750301,-104.999057,1,Starbucks,7
26.608331,-81.810473,1,McDonald's,15
26.608331,-81.810473,2,Walmart,13
26.608331,-81.810473,3,7-Eleven,9
28.520946,-81.586778,1,McDonald's,9
28.520946,-81.586778,2,Target,9
28.520946,-81.586778,4,Chick-fil-A,7
41.712276,-71.489658,1,Dunkin',12
41.712276,-71.489658,2,Walmart,8
41.712276,-71.489658,4,Target,4
39.204021,-84.368016,4,McDonald's,5
44.166275,-93.951347,1,Walmart,13
44.166275,-93.951347,4,McDonald's,9
40.35075,-74.069903,1,Starbucks,4
40.35075,-74.069903,2,Dunkin',4
40.35075,-74.069903,4,McDonald's,3
39.185083,-96.576044,1,Walmart,8
39.185083,-96.576044,2,Target,5
39.185083,-96.576044,3,McDonald's,4
45.303136,-122.766208,2,Target,5
45.303136,-122.766208,3,Starbucks,5
28.13129,-82.365768,1,Walmart,5
28.13129,-82.365768,2,7-Eleven,5
28.13129,-82.365768,3,Chick-fil-A,4
28.13129,-82.365768,4,McDonald's,3
29.732244,-95.4391,2,Starbucks,8
29.732244,-95.4391,4,Walmart,7
28.467627,-81.308547,1,Wawa,17
28.467627,-81.308547,2,Walmart,9
28.467627,-81.308547,3,7-Eleven,9
28.467627,-81.308547,4,McDonald's,9
42.366089,-89.023486,1,Target,50
42.342304,-87.895811,1,Walmart,15
42.342304,-87.895811,2,McDonald's,13
42.342304,-87.895811,4,Starbucks,6
29.761458,-95.751207,1,Walmart,7
29.761458,-95.751207,4,Shell Oil,4
41.386317,-81.97467,1,Starbucks,6
41.386317,-81.97467,2,McDonald's,5
41.386317,-81.97467,3,Walmart,4
35.170923,-80.807458,3,Target,6
35.170923,-80.807458,4,Chick-fil-A,6
41.05011,-74.061677,2,Starbucks,7
28.239167,-80.728492,2,7-Eleven,8
28.239167,-80.728492,3,Chick-fil-A,8
28.239167,-80.728492,4,Walmart,7
41.576871,-88.158933,1,McDonald's,9
41.576871,-88.158933,2,Target,8
41.576871,-88.158933,4,Walgreens,5
39.138103,-88.566057,1,Walmart,10
39.138103,-88.566057,2,McDonald's,7
40.90879,-74.032116,2,Dunkin',5
40.90879,-74.032116,4,Starbucks,4
41.917734,-87.660081,2,McDonald's,7
41.917734,-87.660081,3,Target,5
40.104021,-83.157328,1,McDonald's,8
40.104021,-83.157328,2,Starbucks,5
38.881213,-77.301884,3,Starbucks,5
42.626401,-82.987868,1,McDonald's,7
42.626401,-82.987868,2,Target,5
40.651022,-74.349318,1,Dunkin',5
40.651022,-74.349318,3,Starbucks,3
41.525037,-81.437175,1,Walmart,50
41.525037,-81.437175,2,Target,50
42.010676,-87.712107,1,Walmart,10
42.010676,-87.712107,3,Target,4
41.938726,-88.114244,1,Walmart,6
41.938726,-88.114244,2,Starbucks,5
41.938726,-88.114244,3,Target,5
41.938726,-88.114244,4,McDonald's,5
45.499772,-122.411121,1,Starbucks,6
45.499772,-122.411121,2,McDonald's,6
39.087094,-84.477958,1,McDonald's,9
39.087094,-84.477958,3,Target,6
33.504391,-84.23813,1,Walmart,16
33.504391,-84.23813,2,Chick-fil-A,8
33.504391,-84.23813,4,McDonald's,5
38.240184,-85.577496,1,McDonald's,7
38.240184,-85.577496,2,Target,6
38.240184,-85.577496,3,Starbucks,5
29.774672,-95.397898,1,Starbucks,7
29.774672,-95.397898,2,Walmart,6
29.774672,-95.397898,3,Shell Oil,6
29.774672,-95.397898,4,McDonald's,6
41.812765,-72.527125,2,Starbucks,7
41.812765,-72.527125,3,Walmart,7
41.812765,-72.527125,4,McDonald's,7
32.880137,-97.09811,1,Walmart,7
32.880137,-97.09811,3,Starbucks,5
32.880137,-97.09811,4,McDonald's,5
32.880137,-97.09811,1,Walmart,8
32.880137,-97.09811,2,Starbucks,6
32.880137,-97.09811,3,McDonald's,5
32.880137,-97.09811,4,Target,5
30.212466,-90.950209,2,Walmart,15
30.212466,-90.950209,4,Shell Oil,6
28.156915,-81.440617,1,7-Eleven,15
28.156915,-81.440617,2,McDonald's,11
28.156915,-81.440617,3,Walmart,10
28.156915,-81.440617,4,Wawa,10
26.065731,-81.698698,1,Walmart,7
26.065731,-81.698698,3,Starbucks,4
44.94194,-122.982635,1,McDonald's,9
44.94194,-122.982635,3,Target,6
44.94194,-122.982635,4,Starbucks,6
47.613549,-122.199857,1,Starbucks,10
47.613549,-122.199857,4,Target,3
29.915883,-95.616443,1,Walmart,12
29.915883,-95.616443,3,McDonald's,6
29.915883,-95.616443,4,Starbucks,5
43.094114,-70.800624,2,Dunkin',8
43.094114,-70.800624,4,McDonald's,8
28.073067,-82.738277,1,Walmart,7
28.073067,-82.738277,2,McDonald's,5
28.073067,-82.738277,3,Starbucks,4
43.075874,-89.453798,1,Target,8
43.075874,-89.453798,2,McDonald's,6
40.687129,-74.315764,1,Walmart,4
40.687129,-74.315764,2,Dunkin',4
40.687129,-74.315764,3,Target,3
40.687129,-74.315764,4,McDonald's,3
42.002712,-87.661244,1,Target,7
42.002712,-87.661244,3,McDonald's,6
42.002712,-87.661244,4,Shell Oil,6
27.337166,-82.463298,1,Chick-fil-A,8
27.337166,-82.463298,2,Target,7
27.337166,-82.463298,4,Walmart,5
42.112785,-87.978289,4,McDonald's,1
46.855333,-96.861433,1,McDonald's,8
46.855333,-96.861433,2,Target,5
46.855333,-96.861433,3,Walmart,5
44.117064,-70.225199,1,Dunkin',24
28.551752,-81.585465,1,Wawa,7
28.551752,-81.585465,2,Walmart,6
28.551752,-81.585465,3,Target,5
28.551752,-81.585465,4,7-Eleven,5
26.100873,-80.126669,1,McDonald's,6
26.100873,-80.126669,3,Starbucks,4
38.740286,-77.213078,1,McDonald's,19
38.740286,-77.213078,2,7-Eleven,5
38.740286,-77.213078,3,Starbucks,5
38.740286,-77.213078,4,Chick-fil-A,5
42.040255,-88.033702,3,Starbucks,9
39.312446,-76.755353,1,McDonald's,7
39.312446,-76.755353,3,7-Eleven,6
39.312446,-76.755353,4,Chick-fil-A,5
28.346364,-81.611282,2,McDonald's,12
28.346364,-81.611282,4,Target,11
42.986206,-87.947833,1,Walmart,11
42.986206,-87.947833,2,McDonald's,9
42.986206,-87.947833,3,Walgreens,6
29.652265,-82.341511,2,McDonald's,6
29.652265,-82.341511,3,Shell Oil,5
29.652265,-82.341511,4,Walmart,4
33.855531,-84.5993,1,Walmart,9
33.855531,-84.5993,2,McDonald's,9
33.855531,-84.5993,4,Chick-fil-A,7
38.419607,-82.261162,1,Walmart,14
38.419607,-82.261162,3,McDonald's,9
41.878365,-87.627231,1,Dunkin',17
41.878365,-87.627231,2,Starbucks,7
39.360216,-84.460196,4,McDonald's,5
29.111364,-81.026462,1,Walmart,9
29.111364,-81.026462,2,Wawa,9
29.111364,-81.026462,3,McDonald's,8
36.103934,-95.911459,1,Walmart,9
36.103934,-95.911459,3,Target,5
36.103934,-95.911459,4,McDonald's,5
39.748823,-75.075131,1,Wawa,10
39.748823,-75.075131,2,Dunkin',6
39.748823,-75.075131,3,Target,5
39.748823,-75.075131,4,McDonald's,5
32.923617,-96.898811,1,Starbucks,10
32.923617,-96.898811,2,McDonald's,9
32.923617,-96.898811,3,Chick-fil-A,7
32.923617,-96.898811,4,Walmart,6
38.547036,-76.984471,1,Walmart,9
38.547036,-76.984471,2,McDonald's,7
38.547036,-76.984471,3,Target,6
38.547036,-76.984471,4,Wawa,5
25.912523,-80.157794,1,Starbucks,7
25.912523,-80.157794,2,McDonald's,6
25.912523,-80.157794,3,Target,5
40.718646,-74.329485,2,Walgreens,4
40.718646,-74.329485,3,Dunkin',4
39.149636,-76.909726,1,McDonald's,6
41.39701,-82.106536,1,McDonald's,12
41.39701,-82.106536,2,Walmart,7
26.648224,-80.146188,1,Walmart,8
26.648224,-80.146188,2,McDonald's,4
26.648224,-80.146188,3,Dunkin',4
37.667197,-77.458877,1,Chick-fil-A,13
37.667197,-77.458877,2,Wawa,10
37.667197,-77.458877,3,McDonald's,10
37.667197,-77.458877,4,Target,5
32.60644,-97.406276,1,Walmart,10
32.60644,-97.406276,2,Chick-fil-A,9
32.60644,-97.406276,4,Starbucks,6
41.953241,-87.744915,2,McDonald's,6
41.953241,-87.744915,3,Shell Oil,5
41.953241,-87.744915,4,Walgreens,5
41.692045,-86.236013,2,Walmart,6
41.692045,-86.236013,3,McDonald's,5
41.178456,-73.181941,1,McDonald's,9
41.178456,-73.181941,2,Dunkin',6
41.178456,-73.181941,4,Starbucks,5
39.153228,-77.066173,1,McDonald's,5
39.153228,-77.066173,2,Starbucks,3
38.977819,-76.487808,3,Target,5
38.977819,-76.487808,4,McDonald's,5
28.192923,-82.395063,2,Walmart,7
28.192923,-82.395063,3,Chick-fil-A,6
28.192923,-82.395063,4,McDonald's,6
44.448579,-73.208055,4,McDonald's,4
28.66124,-81.396683,1,McDonald's,9
28.66124,-81.396683,2,Chick-fil-A,8
28.66124,-81.396683,3,7-Eleven,8
28.66124,-81.396683,4,Wawa,6
40.01967,-82.866773,1,McDonald's,6
35.123228,-106.701282,1,Walmart,15
35.123228,-106.701282,2,Walgreens,7
35.123228,-106.701282,3,McDonald's,6
35.123228,-106.701282,4,Target,4
42.514315,-83.047674,4,7-Eleven,5
35.876671,-78.85064,3,Starbucks,9
40.581641,-74.16772,2,Target,5
40.581641,-74.16772,4,McDonald's,4
38.59192,-89.985535,1,Walmart,8
38.59192,-89.985535,2,Target,7
38.59192,-89.985535,4,Chick-fil-A,4
38.972685,-95.28946,1,Walmart,9
38.972685,-95.28946,2,Target,6
39.126116,-94.8235,1,Walmart,10
39.126116,-94.8235,2,McDonald's,9
39.126116,-94.8235,4,Target,8
39.079749,-84.706748,1,McDonald's,12
43.130535,-89.305766,2,McDonald's,8
43.130535,-89.305766,3,Walmart,7
43.130535,-89.305766,4,Target,6
27.318116,-82.529371,1,McDonald's,4
27.318116,-82.529371,2,Walmart,4
27.318116,-82.529371,4,Starbucks,3
40.861834,-74.387708,1,Target,5
40.861834,-74.387708,2,McDonald's,5
39.631689,-79.954503,2,McDonald's,8
39.631689,-79.954503,3,Chick-fil-A,7
45.516322,-122.655489,1,McDonald's,3
45.516322,-122.655489,3,Starbucks,3
33.210651,-87.553558,4,Starbucks,7
36.195462,-115.119012,1,Walmart,8
36.195462,-115.119012,4,7-Eleven,6
42.295414,-85.655212,1,McDonald's,15
42.295414,-85.655212,2,Walmart,11
35.531237,-97.575796,2,McDonald's,10
35.531237,-97.575796,3,Walmart,9
40.84501,-74.467404,2,Starbucks,5
41.810579,-87.968127,2,Walgreens,5
41.810579,-87.968127,3,Dunkin',4
41.810579,-87.968127,4,Starbucks,4
41.703895,-88.307006,1,McDonald's,7
41.703895,-88.307006,2,Target,6
41.703895,-88.307006,3,Walmart,5
41.703895,-88.307006,4,Shell Oil,5
41.812765,-72.527125,2,McDonald's,9
41.812765,-72.527125,3,Walmart,8
41.812765,-72.527125,4,Dunkin',8
